date,swe_mm,tair_c,ppt_mm
2019-06-19,0,10,0
2019-06-20,0,11.6,0
2019-06-21,0,4.9,12.7
2019-06-22,5.1,2.8,12.7
2019-06-23,2.5,2.8,2.5
2019-06-24,5.1,7.5,0
2019-06-25,0,10,0
2019-06-26,0,11.9,0
2019-06-27,0,13.4,0
2019-06-28,0,13.2,0
2019-06-29,0,14.8,0
2019-06-30,0,11.9,7.6
2019-07-01,0,12.2,2.5
2019-07-02,0,10.9,0
2019-07-03,0,14.4,0
2019-07-04,0,13.7,0
2019-07-05,0,12.4,0
2019-07-06,0,10.9,0
2019-07-07,0,12.2,0
2019-07-08,0,12,0
2019-07-09,0,12.2,0
2019-07-10,0,12.3,0
2019-07-11,0,14.5,0
2019-07-12,0,14.3,0
2019-07-13,0,14.6,0
2019-07-14,0,15,0
2019-07-15,0,13.4,2.5
2019-07-16,0,14.1,0
2019-07-17,0,16.7,0
2019-07-18,0,17.1,0
2019-07-19,0,19.6,0
2019-07-20,0,14.4,10.2
2019-07-21,0,12.9,2.5
2019-07-22,0,10.8,22.9
2019-07-23,0,11.3,0
2019-07-24,0,12.85,0
2019-07-25,0,14.4,0
2019-07-26,0,13.3,0
2019-07-27,0,13,0
2019-07-28,0,14.2,0
2019-07-29,0,13.4,0
2019-07-30,0,15.8,0
2019-07-31,0,15.6,0
2019-08-01,0,11.6,15.2
2019-08-02,0,11.7,5.1
2019-08-03,0,13.5,0
2019-08-04,0,12.7,0
2019-08-05,0,13.3,0
2019-08-06,0,14.4,0
2019-08-07,0,13.6,0
2019-08-08,0,10.9,12.7
2019-08-09,0,13.3,0
2019-08-10,0,11.3,2.5
2019-08-11,0,10.1,7.6
2019-08-12,0,12,0
2019-08-13,0,12.4,0
2019-08-14,0,12.4,0
2019-08-15,0,12.9,0
2019-08-16,0,13.6,0
2019-08-17,0,12.5,0
2019-08-18,0,13.6,0
2019-08-19,0,14.8,0
2019-08-20,0,14.9,0
2019-08-21,0,10.7,0
2019-08-22,0,12.4,0
2019-08-23,0,12.8,0
2019-08-24,0,12.5,0
2019-08-25,0,16.6,0
2019-08-26,0,11.9,0
2019-08-27,0,8.1,0
2019-08-28,0,11.4,0
2019-08-29,0,11.8,0
2019-08-30,0,12.6,0
2019-08-31,0,14,0
2019-09-01,0,14.5,0
2019-09-02,0,15.1,0
2019-09-03,0,13.8,2.5
2019-09-04,0,15,0
2019-09-05,0,14.1,0
2019-09-06,0,10.4,5.1
2019-09-07,0,10.1,0
2019-09-08,0,9.2,10.2
2019-09-09,0,9,0
2019-09-10,0,9.8,0
2019-09-11,0,8.4,0
2019-09-12,0,6.1,0
2019-09-13,0,8.1,10.2
2019-09-14,0,10.9,0
2019-09-15,0,11.8,2.5
2019-09-16,0,12.7,0
2019-09-17,0,12.3,0
2019-09-18,0,9.7,0
2019-09-19,0,10.2,0
2019-09-20,0,11.2,0
2019-09-21,0,7.4,0
2019-09-22,0,5.8,0
2019-09-23,0,8.1,0
2019-09-24,0,11.6,0
2019-09-25,0,10.3,0
2019-09-26,0,12.6,0
2019-09-27,0,8.9,0
2019-09-28,0,6.1,0
2019-09-29,0,11.5,0
2019-09-30,0,7.2,0
2019-10-01,0,4.7,0
2019-10-02,0,4.5,0
2019-10-03,0,4.2,0
2019-10-04,0,8.2,0
2019-10-05,0,4.5,0
2019-10-06,0,2.4,0
2019-10-07,0,7.7,0
2019-10-08,0,9.5,0
2019-10-09,0,7,0
2019-10-10,0,1.3,7.6
2019-10-11,15.2,-4.4,0
2019-10-12,15.2,3.1,0
2019-10-13,15.2,3.4,0
2019-10-14,15.2,6.2,0
2019-10-15,12.7,5.3,0
2019-10-16,12.7,8.6,0
2019-10-17,10.2,8.5,0
2019-10-18,10.2,2.6,0
2019-10-19,10.2,1.3,2.5
2019-10-20,12.7,-6.2,7.6
2019-10-21,22.9,-5.3,5.1
2019-10-22,30.5,-1.3,2.5
2019-10-23,33,-3.1,25.4
2019-10-24,58.4,-6.1,2.5
2019-10-25,61,3.2,0
2019-10-26,61,2.9,0
2019-10-27,61,-11.4,5.1
2019-10-28,66,-10.9,2.5
2019-10-29,68.6,-17.6,12.7
2019-10-30,81.3,-15.4,5.1
2019-10-31,86.4,-0.6,0
2019-11-01,86.4,-4.1,0
2019-11-02,86.4,0.6,0
2019-11-03,86.4,1.8,0
2019-11-04,86.4,0.8,0
2019-11-05,83.8,1.7,0
2019-11-06,83.8,1.1,0
2019-11-07,83.8,0,0
2019-11-08,83.8,4.1,0
2019-11-09,83.8,6.4,0
2019-11-10,83.8,3.1,0
2019-11-11,83.8,-5.1,0
2019-11-12,83.8,0.7,0
2019-11-13,83.8,0.1,0
2019-11-14,83.8,0,0
2019-11-15,83.8,3.9,0
2019-11-16,83.8,0.7,0
2019-11-17,86.4,1.5,0
2019-11-18,86.4,3,0
2019-11-19,86.4,3.7,0
2019-11-20,86.4,-1.1,7.6
2019-11-21,94,-6.6,0
2019-11-22,94,-3.3,2.5
2019-11-23,96.5,0.7,0
2019-11-24,96.5,0.8,0
2019-11-25,96.5,-5.4,10.2
2019-11-26,106.7,-7.6,12.7
2019-11-27,119.4,-9.8,2.5
2019-11-28,121.9,-0.8,0
2019-11-29,121.9,-2.5,5.1
2019-11-30,129.5,-10.1,0
2019-12-01,129.5,-1.5,0
2019-12-02,129.5,1.5,2.5
2019-12-03,132.1,-1,0
2019-12-04,132.1,-0.4,0
2019-12-05,132.1,-2.2,5.1
2019-12-06,137.2,-1.8,0
2019-12-07,137.2,1.4,5.1
2019-12-08,142.2,-1.3,2.5
2019-12-09,144.8,-6.3,0
2019-12-10,144.8,-5.3,2.5
2019-12-11,147.3,-2.8,0
2019-12-12,147.3,-3.4,2.5
2019-12-13,149.9,-6.1,10.2
2019-12-14,157.5,-5.5,12.7
2019-12-15,170.2,-12,0
2019-12-16,170.2,-14.6,0
2019-12-17,170.2,-6.6,0
2019-12-18,170.2,-2.2,0
2019-12-19,170.2,-4.4,0
2019-12-20,170.2,-0.2,0
2019-12-21,170.2,4.3,0
2019-12-22,170.2,3.7,0
2019-12-23,167.6,1.5,0
2019-12-24,167.6,-0.4,0
2019-12-25,167.6,-3.9,0
2019-12-26,167.6,-9.5,0
2019-12-27,167.6,-9,0
2019-12-28,167.6,-10.6,7.6
2019-12-29,175.3,-12.5,0
2019-12-30,175.3,-9.9,0
2019-12-31,175.3,-4.8,2.5
2020-01-01,177.8,-4.7,2.5
2020-01-02,182.9,-7.6,0
2020-01-03,182.9,-6.5,2.5
2020-01-04,185.4,0.1,0
2020-01-05,185.4,-3.6,0
2020-01-06,185.4,-9.2,5.1
2020-01-07,190.5,-3.2,0
2020-01-08,190.5,-1.7,0
2020-01-09,190.5,-7.5,0
2020-01-10,190.5,-9.2,0
2020-01-11,190.5,-6.7,2.5
2020-01-12,193,-9.5,0
2020-01-13,193,-7.8,2.5
2020-01-14,195.6,-3.7,0
2020-01-15,195.6,-7.4,0
2020-01-16,195.6,-2.7,2.5
2020-01-17,198.1,-5.4,5.1
2020-01-18,203.2,-7.2,0
2020-01-19,203.2,-5.9,0
2020-01-20,203.2,-3.6,0
2020-01-21,203.2,0.6,0
2020-01-22,203.2,-4.6,2.5
2020-01-23,205.7,-6.1,2.5
2020-01-24,208.3,-2.4,0
2020-01-25,208.3,-3,0
2020-01-26,208.3,-1.4,0
2020-01-27,208.3,-2.4,0
2020-01-28,208.3,-6.1,0
2020-01-29,208.3,-5.5,0
2020-01-30,208.3,-7.8,0
2020-01-31,208.3,-3.1,0
2020-02-01,208.3,1.5,0
2020-02-02,208.3,3.3,0
2020-02-03,208.3,-12.6,2.5
2020-02-04,210.8,-19.3,5.1
2020-02-05,215.9,-13.7,2.5
2020-02-06,218.4,-8.7,5.1
2020-02-07,223.5,-6.6,20.3
2020-02-08,248.9,-2.4,2.5
2020-02-09,251.5,-8.9,12.7
2020-02-10,264.2,-9.2,7.6
2020-02-11,269.2,-9.9,2.5
2020-02-12,274.3,-9.7,5.1
2020-02-13,279.4,-8.9,2.5
2020-02-14,284.5,-0.9,0
2020-02-15,284.5,-3.4,0
2020-02-16,284.5,-3,10.2
2020-02-17,294.6,-7.4,10.2
2020-02-18,302.3,-11.5,0
2020-02-19,302.3,-11.7,5.1
2020-02-20,304.8,-10.5,2.5
2020-02-21,307.3,-2.3,0
2020-02-22,307.3,0.8,0
2020-02-23,307.3,-3.4,5.1
2020-02-24,312.4,-9.7,2.5
2020-02-25,315,-13.8,0
2020-02-26,315,-8.3,2.5
2020-02-27,317.5,-5.7,0
2020-02-28,317.5,-1.9,0
2020-02-29,317.5,-0.2,0
2020-03-01,317.5,-3,7.6
2020-03-02,322.6,-4.6,2.5
2020-03-03,325.1,-2.4,0
2020-03-04,325.1,-0.7,0
2020-03-05,325.1,0.3,0
2020-03-06,325.1,1.8,0
2020-03-07,325.1,2.4,0
2020-03-08,325.1,2.7,0
2020-03-09,325.1,-0.1,0
2020-03-10,325.1,-0.3,5.1
2020-03-11,330.2,1.3,0
2020-03-12,330.2,-0.4,0
2020-03-13,330.2,-3.9,5.1
2020-03-14,335.3,-0.5,2.5
2020-03-15,335.3,1.5,0
2020-03-16,335.3,2,0
2020-03-17,335.3,2.9,5.1
2020-03-18,337.8,0.9,0
2020-03-19,337.8,-4.3,45.7
2020-03-20,383.5,-5.1,5.1
2020-03-21,388.6,-2.7,0
2020-03-22,388.6,-2.6,2.5
2020-03-23,391.2,-1.7,0
2020-03-24,391.2,0.2,0
2020-03-25,391.2,1.4,0
2020-03-26,391.2,1.5,0
2020-03-27,391.2,-4.2,10.2
2020-03-28,398.8,-6.8,0
2020-03-29,398.8,-3.3,2.5
2020-03-30,401.3,-1.4,0
2020-03-31,401.3,1.9,0
2020-04-01,401.3,4.1,0
2020-04-02,398.8,-5.4,2.5
2020-04-03,401.3,-8.3,5.1
2020-04-04,406.4,-0.9,0
2020-04-05,406.4,3.1,0
2020-04-06,406.4,5.3,0
2020-04-07,398.8,5.1,0
2020-04-08,391.2,3.3,0
2020-04-09,386.1,1.7,0
2020-04-10,381,5.2,0
2020-04-11,373.4,3.8,0
2020-04-12,365.8,-11.1,20.3
2020-04-13,388.6,-13.8,10.2
2020-04-14,401.3,-9,7.6
2020-04-15,408.9,-4.2,12.7
2020-04-16,421.6,-9.1,43.2
2020-04-17,464.8,-3.5,7.6
2020-04-18,472.4,0.8,0
2020-04-19,472.4,0.5,0
2020-04-20,472.4,1.7,0
2020-04-21,472.4,1.6,0
2020-04-22,472.4,3.7,0
2020-04-23,472.4,1.9,2.5
2020-04-24,475,0.2,5.1
2020-04-25,480.1,1.5,0
2020-04-26,480.1,4.7,0
2020-04-27,475,8.3,0
2020-04-28,462.3,6.2,0
2020-04-29,447,7.8,0
2020-04-30,431.8,10.5,0
2020-05-01,421.6,9.2,0
2020-05-02,398.8,4.4,7.6
2020-05-03,393.7,6.6,2.5
2020-05-04,373.4,2.7,7.6
2020-05-05,378.5,3.4,0
2020-05-06,365.8,5.3,0
2020-05-07,340.4,4.6,0
2020-05-08,327.7,1.5,0
2020-05-09,322.6,2,0
2020-05-10,317.5,1.9,0
2020-05-11,302.3,3.6,5.1
2020-05-12,299.7,7.6,0
2020-05-13,281.9,7.5,0
2020-05-14,261.6,5,0
2020-05-15,246.4,4.6,2.5
2020-05-16,238.8,4.5,0
2020-05-17,221,7.2,0
2020-05-18,198.1,9.8,0
2020-05-19,167.6,11.8,2.5
2020-05-20,142.2,9.6,0
2020-05-21,111.8,6.1,0
2020-05-22,88.9,7.4,0
2020-05-23,61,6.7,0
2020-05-24,38.1,1.3,7.6
2020-05-25,40.6,2.3,0
2020-05-26,33,8.9,0
2020-05-27,12.7,10,2.5
2020-05-28,10.2,8.6,0
2020-05-29,10.2,10.4,5.1
2020-05-30,0,10.3,12.7
2020-05-31,0,11.4,5.1
2020-06-01,0,14.3,5.1
2020-06-02,0,12.3,0
2020-06-03,0,11.9,0
2020-06-04,0,10.6,0
2020-06-05,0,13.8,0
2020-06-06,0,10.4,0
2020-06-07,0,11.6,0
2020-06-08,0,5.8,0
2020-06-09,0,2.6,0
2020-06-10,0,6.2,0
2020-06-11,0,9,2.5
2020-06-12,0,12.1,5.1
2020-06-13,0,10.8,0
2020-06-14,0,13.9,0
2020-06-15,0,11.8,2.5
2020-06-16,0,14.5,0
2020-06-17,0,13.5,0
2020-06-18,0,6.5,0
2020-06-19,0,4.1,10.2
2020-06-20,0,8.5,12.7
2020-06-21,0,8.9,0
2020-06-22,0,9.9,2.5
2020-06-23,0,10.8,0
2020-06-24,0,11.3,0
2020-06-25,0,12.4,0
2020-06-26,0,10.2,0
2020-06-27,0,12.5,0
2020-06-28,0,12.9,0
2020-06-29,0,13.2,0
2020-06-30,0,9.6,0
2020-07-01,0,11.1,2.5
2020-07-02,0,13.2,0
2020-07-03,0,14.2,0
2020-07-04,0,11.1,0
2020-07-05,0,10.9,0
2020-07-06,0,13.7,5.1
2020-07-07,0,15.8,0
2020-07-08,0,14.6,0
2020-07-09,0,13.7,2.5
2020-07-10,0,14.5,0
2020-07-11,0,14.8,0
2020-07-12,0,15.8,0
2020-07-13,0,16.1,0
2020-07-14,0,12,0
2020-07-15,0,10.8,0
2020-07-16,0,14.5,0
2020-07-17,0,16.3,2.5
2020-07-18,0,17.1,2.5
2020-07-19,0,15.6,0
2020-07-20,0,16.5,0
2020-07-21,0,14,0
2020-07-22,0,12.6,0
2020-07-23,0,13.7,0
2020-07-24,0,12.6,0
2020-07-25,0,10.8,10.2
2020-07-26,0,10,0
2020-07-27,0,11.6,7.6
2020-07-28,0,10.9,0
2020-07-29,0,13.9,0
2020-07-30,0,11.7,0
2020-07-31,0,11.5,0
2020-08-01,0,11.1,0
2020-08-02,0,10.9,0
2020-08-03,0,13.1,7.6
2020-08-04,0,14.7,0
2020-08-05,0,13.5,0
2020-08-06,0,14.3,0
2020-08-07,0,16.1,2.5
2020-08-08,0,16.1,0
2020-08-09,0,14.9,0
2020-08-10,0,15,0
2020-08-11,0,14.5,0
2020-08-12,0,15.4,0
2020-08-13,0,14.6,0
2020-08-14,0,13.8,0
2020-08-15,0,13.7,0
2020-08-16,0,14.1,0
2020-08-17,0,14.8,0
2020-08-18,0,15,0
2020-08-19,0,12.8,0
2020-08-20,0,13.7,0
2020-08-21,0,15.7,0
2020-08-22,0,14.6,0
2020-08-23,0,15.1,0
2020-08-24,0,15.3,0
2020-08-25,0,15.2,0
2020-08-26,0,12.7,0
2020-08-27,0,13.2,7.6
2020-08-28,0,10,0
2020-08-29,0,8.7,2.5
2020-08-30,0,12.4,2.5
2020-08-31,0,9.4,2.5
2020-09-01,0,9.3,2.5
2020-09-02,0,12.9,2.5
2020-09-03,0,12.6,2.5
2020-09-04,0,12.1,0
2020-09-05,0,15,2.5
2020-09-06,0,17.7,0
2020-09-07,0,12.7,0
2020-09-08,0,4.45,17.8
2020-09-09,17.8,-3.8,0
2020-09-10,15.2,0.5,0
2020-09-11,15.2,3.6,0
2020-09-12,10.2,8.3,5.1
2020-09-13,2.5,8.7,2.5
2020-09-14,2.5,9.7,0
2020-09-15,0,10.6,0
2020-09-16,0,7.8,0
2020-09-17,0,9,0
2020-09-18,0,10.6,0
2020-09-19,0,11.9,0
2020-09-20,0,10,0
2020-09-21,0,9.1,0
2020-09-22,0,8.9,0
2020-09-23,0,11.9,0
2020-09-24,0,14.2,0
2020-09-25,0,14.4,0
2020-09-26,0,13.1,0
2020-09-27,0,4.3,0
2020-09-28,0,3.1,0
2020-09-29,0,10.5,0
2020-09-30,0,7.5,0
2020-10-01,0,5.8,0
2020-10-02,0,9.1,0
2020-10-03,0,3.4,0
2020-10-04,0,9.7,0
2020-10-05,0,9.8,0
2020-10-06,0,11.9,0
2020-10-07,0,9.9,0
2020-10-08,0,12.3,0
2020-10-09,0,10.9,0
2020-10-10,0,10.2,0
2020-10-11,0,2.9,2.5
2020-10-12,2.5,4.4,0
2020-10-13,0,9.4,0
2020-10-14,0,8.7,2.5
2020-10-15,0,0.2,0
2020-10-16,0,4.3,0
2020-10-17,0,6.2,0
2020-10-18,0,8.1,0
2020-10-19,0,8.1,0
2020-10-20,0,5.7,2.5
2020-10-21,0,9.5,0
2020-10-22,0,1.9,0
2020-10-23,0,-0.8,0
2020-10-24,0,4.1,0
2020-10-25,0,-5.9,15.2
2020-10-26,17.8,-15.9,2.5
2020-10-27,22.9,-7.8,2.5
2020-10-28,25.4,-0.7,0
2020-10-29,25.4,2.6,0
2020-10-30,25.4,4.2,0
2020-10-31,25.4,2.8,0
2020-11-01,25.4,6.1,0
2020-11-02,25.4,8,0
2020-11-03,22.9,7.7,0
2020-11-04,22.9,7.6,0
2020-11-05,20.3,8.9,0
2020-11-06,15.2,8,0
2020-11-07,10.2,6.2,0
2020-11-08,5.1,-1.2,0
2020-11-09,7.6,-5.8,5.1
2020-11-10,15.2,-8.1,0
2020-11-11,15.2,-6.3,0
2020-11-12,15.2,-7.3,5.1
2020-11-13,17.8,-0.6,0
2020-11-14,17.8,-7.9,7.6
2020-11-15,25.4,-3,2.5
2020-11-16,27.9,2.7,0
2020-11-17,27.9,6.4,0
2020-11-18,27.9,7.3,0
2020-11-19,27.9,4.3,0
2020-11-20,27.9,-1.6,0
2020-11-21,27.9,0.2,0
2020-11-22,27.9,-1.4,0
2020-11-23,27.9,2.4,0
2020-11-24,27.9,-4.9,17.8
2020-11-25,43.2,0.4,0
2020-11-26,43.2,-4.7,0
2020-11-27,43.2,-6.1,0
2020-11-28,43.2,-2.3,0
2020-11-29,43.2,-9.2,0
2020-11-30,43.2,-0.5,0
2020-12-01,43.2,-6.7,0
2020-12-02,43.2,-12.8,2.5
2020-12-03,45.7,-5.8,0
2020-12-04,45.7,-2.8,0
2020-12-05,45.7,-2.8,0
2020-12-06,45.7,1,0
2020-12-07,45.7,-0.1,0
2020-12-08,45.7,5.6,0
2020-12-09,45.7,3,0
2020-12-10,45.7,-3,0
2020-12-11,45.7,-8.4,2.5
2020-12-12,48.3,-10.6,2.5
2020-12-13,50.8,-8.1,2.5
2020-12-14,53.3,-5.4,0
2020-12-15,53.3,-9.7,0
2020-12-16,53.3,-7.6,0
2020-12-17,55.9,-2.9,0
2020-12-18,55.9,-6.1,2.5
2020-12-19,58.4,-6.4,0
2020-12-20,58.4,-2.7,0
2020-12-21,58.4,0.2,0
2020-12-22,58.4,-1.6,7.6
2020-12-23,66,-14.8,2.5
2020-12-24,68.6,-4.4,0
2020-12-25,68.6,0.7,0
2020-12-26,68.6,0.3,2.5
2020-12-27,71.1,-8,0
2020-12-28,71.1,-9.1,2.5
2020-12-29,73.7,-8.6,2.5
2020-12-30,76.2,-6,0
2020-12-31,76.2,-3.7,0
2021-01-01,76.2,-8.8,0
2021-01-02,76.2,-5.5,0
2021-01-03,76.2,-4.3,2.5
2021-01-04,78.7,-2.3,0
2021-01-05,78.7,-4,0
2021-01-06,78.7,-3.7,2.5
2021-01-07,81.3,-1.8,0
2021-01-08,81.3,-8.6,0
2021-01-09,81.3,-10.7,2.5
2021-01-10,83.8,-12,0
2021-01-11,83.8,-7.3,0
2021-01-12,83.8,0,2.5
2021-01-13,83.8,-0.1,2.5
2021-01-14,86.4,-10.1,0
2021-01-15,86.4,-5.1,0
2021-01-16,86.4,-4.7,0
2021-01-17,86.4,-4.5,7.6
2021-01-18,94,-8.5,2.5
2021-01-19,96.5,-8.6,2.5
2021-01-20,99.1,-2.4,0
2021-01-21,99.1,-3.2,0
2021-01-22,99.1,-3.3,0
2021-01-23,99.1,-3.4,0
2021-01-24,99.1,-6.4,0
2021-01-25,99.1,-12,2.5
2021-01-26,101.6,-14.1,2.5
2021-01-27,104.1,-5.4,0
2021-01-28,104.1,0,0
2021-01-29,104.1,1.3,0
2021-01-30,104.1,-4.4,0
2021-01-31,104.1,-2.8,0
2021-02-01,104.1,-0.4,0
2021-02-02,104.1,1.5,0
2021-02-03,104.1,-1.2,5.1
2021-02-04,111.8,-10.7,2.5
2021-02-05,116.8,-9.5,5.1
2021-02-06,124.5,-8.7,5.1
2021-02-07,132.1,-6,5.1
2021-02-08,137.2,-4.1,0
2021-02-09,137.2,-1.8,0
2021-02-10,137.2,-2.8,2.5
2021-02-11,139.7,-3,0
2021-02-12,139.7,-2.9,17.8
2021-02-13,160,-9.7,5.1
2021-02-14,162.6,-20.1,2.5
2021-02-15,165.1,-11,2.5
2021-02-16,167.6,-8.2,5.1
2021-02-17,172.7,-10.4,5.1
2021-02-18,177.8,-13,2.5
2021-02-19,182.9,-7.2,2.5
2021-02-20,185.4,-4.2,0
2021-02-21,185.4,-9.7,0
2021-02-22,185.4,-2.7,0
2021-02-23,185.4,-1.2,0
2021-02-24,185.4,-7.9,10.2
2021-02-25,193,-8.2,5.1
2021-02-26,198.1,-7,0
2021-02-27,198.1,-10.9,0
2021-02-28,198.1,-11,0
2021-03-01,198.1,-2.8,5.1
2021-03-02,200.7,1,0
2021-03-03,200.7,-0.1,0
2021-03-04,200.7,-3.4,0
2021-03-05,203.2,-2.3,2.5
2021-03-06,203.2,1.8,0
2021-03-07,203.2,1.8,0
2021-03-08,203.2,2.1,0
2021-03-09,203.2,3,2.5
2021-03-10,205.7,-6.4,10.2
2021-03-11,218.4,-6.9,7.6
2021-03-12,223.5,-5.7,0
2021-03-13,223.5,-5.5,17.8
2021-03-14,243.8,-8,27.9
2021-03-15,269.2,-4.6,2.5
2021-03-16,276.9,-5.4,2.5
2021-03-17,279.4,-5.3,2.5
2021-03-18,281.9,-1,0
2021-03-19,281.9,2.2,0
2021-03-20,281.9,4.2,0
2021-03-21,281.9,-3.4,15.2
2021-03-22,294.6,-5,7.6
2021-03-23,302.3,-8.4,17.8
2021-03-24,317.5,-6.9,5.1
2021-03-25,325.1,-4.6,2.5
2021-03-26,327.7,-4.3,2.5
2021-03-27,330.2,-3.7,2.5
2021-03-28,332.7,0.7,2.5
2021-03-29,335.3,2.5,0
2021-03-30,335.3,-7.4,0
2021-03-31,335.3,-4.3,0
2021-04-01,335.3,2.2,2.5
2021-04-02,330.2,4.3,0
2021-04-03,327.7,5,0
2021-04-04,325.1,4.8,0
2021-04-05,320,6.1,0
2021-04-06,312.4,0.8,0
2021-04-07,312.4,0.2,0
2021-04-08,312.4,3.3,0
2021-04-09,312.4,-1.6,0
2021-04-10,312.4,3.3,0
2021-04-11,307.3,0.8,0
2021-04-12,304.8,-6.8,2.5
2021-04-13,304.8,-6.7,7.6
2021-04-14,307.3,-5,2.5
2021-04-15,312.4,-5.3,15.2
2021-04-16,330.2,-8,5.1
2021-04-17,337.8,-8.2,5.1
2021-04-18,345.4,-3.5,2.5
2021-04-19,350.5,-5.5,22.9
2021-04-20,370.8,-10.1,2.5
2021-04-21,373.4,-7.3,2.5
2021-04-22,375.9,-2.6,7.6
2021-04-23,381,-2.3,0
2021-04-24,381,2.4,0
2021-04-25,381,7.8,2.5
2021-04-26,368.3,7.2,0
2021-04-27,360.7,0.9,12.7
2021-04-28,373.4,0.4,10.2
2021-04-29,381,3.8,2.5
2021-04-30,375.9,8.8,0
2021-05-01,363.2,10.6,0
2021-05-02,345.4,3.6,10.2
2021-05-03,350.5,-2.2,22.9
2021-05-04,373.4,-0.4,5.1
2021-05-05,373.4,1.6,5.1
2021-05-06,375.9,5.1,2.5
2021-05-07,368.3,8.1,0
2021-05-08,355.6,5.3,0
2021-05-09,345.4,-1,7.6
2021-05-10,353.1,-1.9,17.8
2021-05-11,368.3,-3,10.2
2021-05-12,375.9,-0.3,2.5
2021-05-13,378.5,3.8,0
2021-05-14,373.4,5.9,0
2021-05-15,363.2,5,0
2021-05-16,355.6,4,2.5
2021-05-17,348,3.5,0
2021-05-18,342.9,4.8,2.5
2021-05-19,332.7,4.8,2.5
2021-05-20,327.7,8.1,2.5
2021-05-21,309.9,7.1,0
2021-05-22,299.7,5.9,15.2
2021-05-23,294.6,4.7,5.1
2021-05-24,269.2,5.3,0
2021-05-25,251.5,5.5,0
2021-05-26,228.6,7.8,0
2021-05-27,208.3,6.5,0
2021-05-28,188,7.4,0
2021-05-29,162.6,6.2,0
2021-05-30,147.3,3.1,7.6
2021-05-31,147.3,2.5,10.2
2021-06-01,142.2,4,10.2
2021-06-02,137.2,6,0
2021-06-03,116.8,8.2,0
2021-06-04,96.5,10.4,2.5
2021-06-05,61,12.8,0
2021-06-06,33,12.3,2.5
2021-06-07,5.1,13.3,0
2021-06-08,2.5,13.8,0
2021-06-09,2.5,13,0
2021-06-10,0,16.9,0
2021-06-11,0,10.5,0
2021-06-12,0,12.8,0
2021-06-13,0,14.2,0
2021-06-14,0,15.6,0
2021-06-15,0,17.4,0
2021-06-16,0,17.1,0
2021-06-17,0,16.8,0
2021-06-18,0,15.9,0
2021-06-19,0,14.7,0
2021-06-20,0,12.9,0
2021-06-21,0,6.8,0
2021-06-22,0,15.9,2.5
2021-06-23,0,16.6,0
2021-06-24,0,10.6,0
2021-06-25,0,8.8,12.7
2021-06-26,0,6,22.9
2021-06-27,0,5.8,12.7
2021-06-28,0,5.9,7.6
2021-06-29,0,6.7,7.6
2021-06-30,0,8.8,12.7
2021-07-01,0,8.9,20.3
2021-07-02,0,11.1,7.6
2021-07-03,0,12.8,2.5
2021-07-04,0,13.1,0
2021-07-05,0,11.6,0
2021-07-06,0,11.6,2.5
2021-07-07,0,12.7,0
2021-07-08,0,16.9,0
2021-07-09,0,18.5,0
2021-07-10,0,12.7,0
2021-07-11,0,11.5,0
2021-07-12,0,13.4,0
2021-07-13,0,14.1,0
2021-07-14,0,12.4,0
2021-07-15,0,13.8,0
2021-07-16,0,12.9,0
2021-07-17,0,12.8,2.5
2021-07-18,0,14.1,2.5
2021-07-19,0,13.9,0
2021-07-20,0,14.1,0
2021-07-21,0,14.1,0
2021-07-22,0,15.7,0
2021-07-23,0,14.6,0
2021-07-24,0,12.8,0
2021-07-25,0,13.3,0
2021-07-26,0,13.8,5.1
2021-07-27,0,14.2,2.5
2021-07-28,0,16.4,0
2021-07-29,0,15.4,0
2021-07-30,0,14.5,2.5
2021-07-31,0,9.6,27.9
2021-08-01,0,9.2,2.5
2021-08-02,0,11.2,5.1
2021-08-03,0,10.1,7.6
2021-08-04,0,9.4,2.5
2021-08-05,0,13.3,5.1
2021-08-06,0,14.8,0
2021-08-07,0,10.1,0
2021-08-08,0,14.7,0
2021-08-09,0,15.6,0
2021-08-10,0,15.2,2.5
2021-08-11,0,13.8,0
2021-08-12,0,12.3,0
2021-08-13,0,12.1,0
2021-08-14,0,14.5,0
2021-08-15,0,12.8,0
2021-08-16,0,12.2,0
2021-08-17,0,14.6,0
2021-08-18,0,14.5,0
2021-08-19,0,9.6,0
2021-08-20,0,6.5,7.6
2021-08-21,0,9.2,2.5
2021-08-22,0,13.3,2.5
2021-08-23,0,13.4,0
2021-08-24,0,13.8,0
2021-08-25,0,13.3,0
2021-08-26,0,11.6,0
2021-08-27,0,14,0
2021-08-28,0,15.1,0
2021-08-29,0,10.7,0
2021-08-30,0,11.8,0
2021-08-31,0,13,0
2021-09-01,0,13.2,0
2021-09-02,0,10.2,0
2021-09-03,0,9.1,2.5
2021-09-04,0,10,5.1
2021-09-05,0,9.9,0
2021-09-06,0,14.8,2.5
2021-09-07,0,13.3,0
2021-09-08,0,10.8,0
2021-09-09,0,14,0
2021-09-10,0,15.2,0
2021-09-11,0,15.6,0
2021-09-12,0,11.4,0
2021-09-13,0,12.3,0
2021-09-14,0,8.7,0
2021-09-15,0,12.2,2.5
2021-09-16,0,15,2.5
2021-09-17,0,9.4,2.5
2021-09-18,0,12.7,0
2021-09-19,0,11.7,0
2021-09-20,0,3.1,7.6
2021-09-21,0,2.6,0
2021-09-22,0,9,0
2021-09-23,0,10.3,0
2021-09-24,0,7.1,2.5
